wspeed,wgust,temp,humid,dewp
4,,58.5,77,51.3
2.9,,58.6,77,51.4
2,,59,77,51.8
4,,59,76,51.4
4.9,,59.2,76,51.6
6,,59.4,76,51.8
0,,59.4,75,51.4
0,,59.2,75,51.3
4,,59.2,76,51.6
0,,59.4,76,51.8
2.9,,59.4,76,51.8
2.9,,59.5,76,52
0.9,,59.5,75,51.6
2,,59.5,75,51.6
4,,59.4,74,51.1
0.9,,59.4,74,51.1
4.9,,59.2,75,51.3
4.9,,59.2,75,51.3
4.9,,59.2,75,51.3
0,,59,74,50.7
0,,59,74,50.7
4.9,,59,75,51.1
2.9,,59.2,75,51.3
0,,59,74,50.7
6,,59.2,74,50.9
4,,59.2,74,50.9
2,,59.2,74,50.9
0.9,,59.5,75,51.6
4,,59.5,73,50.9
8.9,,59.4,73,50.7
2,,59.2,73,50.5
0.9,,59.2,73,50.5
2,,59,74,50.7
0,,60.3,73,51.6
2,,60.3,72,51.3
2,,60.1,72,51.1
4,,59.9,71,50.5
0,,59.7,71,50.4
2,,59.5,72,50.5
0,,59.4,72,50.4
0.9,,59.4,73,50.7
0.9,,59.2,73,50.5
4.9,,59,73,50.4
2,,59,73,50.4
2,,59,73,50.4
0,,59,73,50.4
4,,59,73,50.4
0.9,,59,73,50.4
2,,59,72,50
0,,59,73,50.4
0,,59,72,50
2,,58.8,72,49.8
0,,58.6,72,49.6
0.9,,58.5,73,49.8
0,,58.3,73,49.6
0,,58.5,73,49.8
0,,58.3,73,49.6
0,,58.1,73,49.5
0.9,,57.9,74,49.6
2.9,,57.7,73,49.1
0.9,,57.7,74,49.5
2,,57.6,74,49.3
4,,57.4,74,49.1
0,,57.4,75,49.5
0.9,,57.2,75,49.3
0,,57,75,49.1
0,,57,75,49.1
0,,56.8,75,48.9
0,,56.7,76,49.1
0,,56.7,76,49.1
2,,56.7,76,49.1
0.9,,56.5,76,48.9
0.9,,56.3,76,48.9
2.9,,56.1,76,48.7
0,,55.9,76,48.6
2,,55.9,76,48.6
0,,55.8,77,48.7
0,,55.8,77,48.7
0,,55.6,77,48.6
0,,55.6,77,48.6
2,,55.4,77,48.4
0.9,,55.4,78,48.7
0,,55.2,78,48.6
0,,55.2,78,48.6
0,,55.2,79,48.7
0,,55.2,79,48.7
0,,55.2,79,48.7
0.9,,55.2,79,48.7
2,,55.2,79,48.7
0,,55.2,78,48.6
0,,55.2,78,48.6
0,,55.2,78,48.6
2,,55.2,78,48.6
0,,55.2,78,48.6
0,,55.2,78,48.6
0,,55,78,48.4
0,,55,78,48.4
0,,55,78,48.4
0,,55,78,48.4
0.9,,54.9,78,48.2
0,,54.9,78,48.2
0,,54.7,78,48
0,,54.7,78,48
0,,54.5,78,47.8
0,,54.3,79,48
0,,54.3,79,48
0,,54.1,79,47.8
0,,54.1,79,47.8
0,,54,80,48
0,,54,80,48
0,,53.8,80,47.8
4,,53.8,80,47.8
0,,53.6,80,47.7
0,,53.4,80,47.5
0,,53.4,80,47.5
0,,53.2,80,47.3
0,,53.2,80,47.3
0,,53.2,81,47.5
0,,53.1,81,47.3
0,,53.1,81,47.3
0,,53.1,81,47.3
0,,52.9,81,47.3
0.9,,52.9,81,47.3
0,,52.7,81,47.1
0,,52.5,81,46.9
0,,52.5,81,46.9
0,,52.3,81,46.8
0,,52.3,81,46.8
0,,52.2,81,46.6
0,,52.2,81,46.6
0,,52,81,46.4
0,,52,81,46.4
0,,51.8,82,46.4
0,,51.6,82,46.2
0,,51.6,82,46.2
0,,51.6,82,46.2
0,,51.6,82,46.2
0,,51.6,82,46.2
0,,51.6,83,46.6
0,,51.6,83,46.6
0,,51.6,83,46.6
0,,51.6,83,46.6
0,,51.6,83,46.6
0,,51.6,83,46.6
0,,51.4,83,46.4
0.9,,51.4,83,46.4
0,,51.4,83,46.4
0,,51.4,82,46.2
0,,51.4,83,46.4
0,,51.4,82,46.2
0,,51.3,82,46
0,,51.3,82,46
0,,51.3,82,46
0,,51.3,82,46
0,,51.1,82,45.9
0,,51.1,82,45.9
0,,51.1,83,46
0,,51.1,83,46
2,,51.1,83,46
0,,51.1,83,46
0,,51.1,83,46
0,,50.9,83,45.9
0,,50.7,83,45.7
0,,50.7,83,45.7
0,,50.7,83,45.7
0,,50.7,84,46
0,,50.5,83,45.5
0,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.5,84,45.9
2,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.5,84,45.9
0,,50.4,84,45.7
2,,50.4,84,45.7
0,,50.4,84,45.7
0,,50.4,84,45.7
2,,50.4,84,45.7
0,,50.2,84,45.5
0,,50.2,84,45.5
0.9,,50.2,84,45.5
0,,50.2,85,45.9
0,,50.2,85,45.9
0,,50.2,85,45.9
0,,50,85,45.7
0,,50,85,45.7
0,,50,85,45.7
0,,50,85,45.7
0,,49.8,85,45.5
0,,49.8,85,45.5
0,,50,85,45.7
0,,50,85,45.7
0,,50.2,85,45.9
0,,50.2,85,45.9
0,,50.2,85,45.9
2,,50.4,85,46
0,,50.5,86,46.6
0,,50.5,86,46.6
0,,50.7,86,46.8
0,,51.1,86,47.1
2,,51.4,86,47.5
0,,51.4,86,47.5
0,,51.8,86,47.7
0,,52.2,87,48.4
0,,52.5,87,48.7
0,,52.9,87,49.1
0,,53.2,87,49.5
4,,53.4,87,49.6
0,,53.8,86,49.6
0,,54.1,86,50
0,,54.5,86,50.4
0,,55,85,50.5
0,,55.2,84,50.5
0,,55.8,83,50.7
0.9,,56.1,83,51.1
0,,56.7,82,51.3
0,,57.4,80,51.3
2,,57.9,79,51.4
4.9,,58.5,78,51.6
2,,59,77,51.8
4,,59.4,75,51.4
2,,59.9,73,51.3
0.9,,60.4,70,50.5
0,,60.6,70,50.7
6,,61,69,50.7
0,,61.2,68,50.5
0,,61.5,67,50.5
0.9,,61.5,67,50.5
2,,62.1,64,49.8
2.9,,62.2,64,50
0,,62.6,64,50.2
4,,62.8,63,50
0,,63.1,62,49.8
0,,63.3,62,50
4,,63.9,61,50.2
2,,64.2,60,50
0,,64.2,61,50.5
0.9,,64.6,58,49.5
0,,64.9,58,49.8
2,,64.9,58,49.8
2,,65.5,58,50.4
0,,66.4,58,51.1
2,,66.9,55,50.2
2.9,,67.6,56,51.4
4,,68,53,50.2
2,,68,51,49.3
0,,68.7,51,49.8
4.9,,69.4,52,51.1
2.9,,69.4,55,52.5
0.9,,70,49,50
0,,70,50,50.5
0,,70,52,51.6
2,,69.8,50,50.4
0,,70.2,49,50.2
2,,70.2,49,50.2
0,,70.9,51,51.8
0.9,,71.1,56,54.5
4.9,,71.1,49,50.9
4.9,,71.1,49,50.9
4.9,,70.9,47,49.6
2,,70.3,48,49.6
0,,70.9,48,50.2
0.9,,71.2,50,51.6
0,,71.4,45,48.9
0,,71.2,47,50
2.9,,72,50,52.3
0,,71.4,45,48.9
0,,71.4,45,48.9
2,,72.9,47,51.4
0,,73.2,45,50.5
4.9,,73.6,47,52.2
0,,73.2,41,48
0,,72.7,48,51.8
0,,72.9,44,49.6
0.9,,73.6,44,50.4
0.9,,73.9,48,53.1
0,,73.9,43,50
0,,74.1,42,49.6
6,,73.8,45,51.1
2,,73.6,43,49.6
0,,73.6,43,49.6
0,,74.1,43,50.2
0,,73.8,40,48
0.9,,73.8,42,49.3
2.9,,74.7,42,50
0,,74.7,42,50
0.9,,74.3,40,48.4
0,,73.8,41,48.6
0,,73.9,42,49.5
2.9,,73.9,41,48.7
2,,73.8,41,48.6
0,,73.6,42,49.1
2.9,,73.8,42,49.3
2.9,,73.9,42,49.5
0,,73.9,43,50
2.9,,73.6,40,47.8
0,,73.6,41,48.4
0,,73.6,40,47.8
2.9,,73.9,43,50
0,,73.9,42,49.5
0,,73.4,39,46.9
0,,73.8,40,48
2,,73.8,41,48.6
0,,73.6,41,48.4
0.9,,73.4,42,48.9
2.9,,74.1,41,48.9
0,,74.8,41,49.6
0,,73.9,38,46.8
0,,74.1,39,47.7
4.9,,74.5,42,49.8
0,,74.5,39,47.8
0,,74.5,39,47.8
0,,74.7,39,48
0,,74.8,39,48.2
0.9,,75.7,41,50.4
0,,75.7,38,48.4
0,,75.7,40,49.6
0,,75.6,43,51.4
0.9,,76.1,39,49.3
4,,76.3,42,51.4
0,,76.3,40,50.2
0,,76.3,40,50.2
0,,76.1,42,51.3
0,,75.6,37,47.5
0,,76.3,41,50.9
2,,75.9,38,48.6
0.9,,75.7,38,48.4
0.9,,75.7,41,50.4
0,,75.9,40,49.8
0,,75.4,41,50
0.9,,74.7,40,48.7
0,,73.9,40,48
0,,73.4,43,49.5
0,,73.2,43,49.5
0,,72.5,41,47.5
0,,72.3,42,48
0,,72.1,40,46.4
0,,72,42,47.7
0,,71.4,42,47.1
0,,71.1,44,48
0,,70.9,45,48.6
0,,70.5,45,48.2
0,,70.2,45,47.8
0,,69.6,46,47.8
0,,68.7,47,47.7
0,,68.2,51,49.3
0,,67.5,51,48.7
0,,66.7,52,48.6
0,,66.2,55,49.6
0,,65.7,55,49.1
0,,65.1,55,48.6
0,,64.8,56,48.7
0,,64.2,58,49.1
0,,63.9,58,48.7
0,,63.7,58,48.6
0,,63.1,59,48.6
0,,62.8,59,48.2
0,,62.4,61,48.7
0,,62.2,62,49.1
0,,61.9,63,49.1
0,,61.5,62,48.4
0,,61.3,64,49.1
0,,61.2,64,48.9
0,,60.6,65,48.7
0,,60.6,66,49.3
0,,60.4,66,49.1
0,,60.3,67,49.3
0,,60.1,68,49.5
0,,60.1,67,49.1
0,,59.7,67,48.7
0,,59.5,69,49.3
0,,59,69,48.9
0,,58.8,71,49.5
0,,58.6,71,49.3
0,,58.5,72,49.5
0,,58.1,72,49.1
0,,57.9,73,49.3
0,,57.6,73,48.9
0,,57.4,74,49.1
0,,57.2,75,49.3
0,,57,75,49.1
0,,56.7,76,49.1
0,,56.7,77,49.5
0,,56.1,77,48.9
0,,55.9,78,49.1
0,,55.8,78,48.9
0,,55.8,78,48.9
0,,55.6,79,49.1
0,,55.4,79,48.9
0,,55.2,80,49.1
0,,55,80,48.9
0,,55,81,49.3
0,,54.7,81,48.9
0,,54.5,81,48.7
0,,54.3,82,48.9
0,,54.1,82,48.7
0,,54.1,83,49.1
0,,54,83,48.9
0,,53.8,83,48.7
0,,53.6,83,48.6
0,,53.4,83,48.4
0,,53.4,84,48.7
0,,53.4,84,48.7
0,,53.2,84,48.6
0,,53.1,84,48.4
0,,52.9,85,48.6
0,,52.7,85,48.4
0,,52.7,85,48.4
0,,52.5,85,48.2
0,,52.5,86,48.4
0,,52.7,86,48.6
0,,52.3,86,48.2
0,,52.3,86,48.2
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52.2,86,48
0,,52,86,47.8
0,,52,86,47.8
0,,52,86,47.8
0,,52,86,47.8
0,,52,86,47.8
0,,52,86,47.8
0,,51.8,86,47.7
0,,51.8,86,47.7
0,,51.8,86,47.7
0,,51.8,86,47.7
0,,51.6,86,47.5
0,,51.6,86,47.5
0,,51.4,86,47.5
0,,51.4,86,47.5
0,,51.4,86,47.5
0,,51.3,86,47.3
0,,51.3,86,47.3
0,,51.3,86,47.3
0,,51.1,86,47.1
0,,51.1,86,47.1
0,,51.1,86,47.1
0,,51.1,86,47.1
0,,51.1,86,47.1
0,,50.9,86,46.9
0,,50.9,86,46.9
0,,50.7,86,46.8
0,,50.7,86,46.8
0,,50.7,86,46.8
0,,50.7,86,46.8
0,,50.7,86,46.8
0,,50.5,86,46.6
0,,50.5,86,46.6
0,,50.5,86,46.6
0,,50.5,86,46.6
0,,50.5,87,46.8
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.4,87,46.6
0,,50.2,87,46.4
0,,50.2,88,46.8
0,,50.2,88,46.8
0,,50.2,88,46.8
0,,50.4,88,46.9
0,,50.4,88,46.9
0,,50.4,88,46.9
0,,50.5,88,47.1
0,,50.7,88,47.3
0,,51.1,89,48
0,,51.3,89,48.2
0,,51.4,89,48.4
2,,51.6,89,48.6
0,,52,89,48.9
0,,52.2,89,49.1
0,,52.5,89,49.5
0,,52.9,90,50
0,,53.2,90,50.4
0,,53.6,90,50.7
0,,54,90,51.1
0,,54.3,90,51.4
0,,54.9,90,52
0,,55.4,90,52.5
0,,55.9,89,52.7
0,,56.5,89,53.2
0,,57,89,53.8
0,,57.6,89,54.3
0,,58.3,88,54.7
0,,58.8,88,55.2
0,,59.2,87,55.4
0,,60.1,86,55.9
0,,60.8,85,56.3
0,,61.3,83,56.1
0,,62.2,82,56.7
0,,63,81,57
0,,63.7,79,57
0,,64.4,77,57
0,,65.1,74,56.7
2,,65.8,71,56.1
2.9,,66.6,69,56.1
0.9,,67.3,65,55
0,,67.8,63,54.7
0,,68.5,63,55.4
0,,69.1,59,54.1
0,,69.6,57,53.8
0,,70.2,56,53.8
0,,70.5,54,53.1
0,,71.2,53,53.2
0,,71.4,54,54
0.9,,72.1,52,53.6
0,,72.9,50,53.1
0,,73.9,53,55.8
0,,74.1,51,54.9
0,,74.8,51,55.6
0,,74.8,49,54.3
0,,75.7,46,53.4
0.9,,76.3,46,54
0,,76.5,49,55.9
0,,76.6,44,53.1
2,,75.6,47,54
0,,75.7,47,54.1
0,,76.6,44,53.1
0,,76.5,49,55.9
0,,76.3,45,53.4
0,,76.6,44,53.1
0,,77.2,45,54.1
0,,76.8,47,55
0,,78.4,42,53.4
0,,78.4,46,55.9
0,,78.6,42,53.6
0,,78.3,40,52
0,,77.5,41,52
0,,78.6,46,56.1
0,,78.4,41,52.7
0,,79.2,40,52.7
0,,79.2,42,54.1
0,,78.4,40,52.2
0,,79.2,40,52.7
0,,79.3,43,54.9
2,,78.6,48,57.2
0,,80.4,46,57.7
0,,80.2,39,53.1
0.9,,79.5,40,53.1
0,,79.7,41,54
0,,79.9,36,50.5
0,,80.2,41,54.3
0,,81.7,39,54.3
2.9,,81.1,39,53.8
0,,79.5,41,53.8
0.9,,79.2,41,53.4
2.9,,78.6,39,51.6
0,,79.3,42,54.3
0,,79.2,40,52.7
0,,79.2,40,52.7
0,,78.6,40,52.3
0,,78.6,46,56.1
0,,78.8,40,52.5
0,,78.6,40,52.3
0,,78.6,38,50.9
0,,79,39,52
0,,79,40,52.5
0,,79,38,51.3
0,,79,39,52
0,,79.2,38,51.4
0,,78.4,39,51.4
0,,78.6,40,52.3
0,,79,43,54.5
0,,79,41,53.2
0,,79.2,39,52.2
0,,79.2,39,52.2
0,,79.2,44,55.4
0,,79.3,41,53.6
0,,79.5,41,53.8
0,,79.5,41,53.8
0,,79.7,42,54.5
2,,80.1,43,55.6
0,,80.2,42,55
0,,80.4,44,56.5
0,,80.4,44,56.5
0,,80.4,41,54.5
2,,80.4,40,54
0,,80.2,41,54.3
0,,80.1,43,55.6
2,,80.4,41,54.5
0,,80.4,39,53.2
0,,80.2,41,54.3
2,,80.2,42,55
0.9,,80.1,40,53.6
0,,79.9,44,55.9
4,,79.5,41,53.8
0,,79.5,41,53.8
4,,79,41,53.2
0.9,,78.4,41,52.7
0,,78.1,42,53.1
0,,77.7,43,53.4
0,,77.5,45,54.5
0,,77.4,43,53.1
0,,77.2,43,52.9
0,,74.7,46,52.5
0,,74.3,47,52.7
0,,74.1,47,52.5
0,,73.8,48,52.9
0,,73.4,48,52.5
0,,73.2,49,52.9
0,,72.9,49,52.5
0,,72.3,51,53.2
0,,72,52,53.4
0,,71.4,52,52.9
0,,70.9,53,52.9
0,,70.5,54,53.1
0,,70.3,55,53.4
0,,69.6,57,53.8
0,,69.3,57,53.4
0,,69.3,57,53.4
0,,69.3,57,53.4
0,,69.3,57,53.4
0,,69.1,57,53.2
0,,68.7,58,53.4
0,,68.4,58,53.1
0,,68.2,59,53.2
0,,67.8,61,54
0,,67.6,61,53.8
0,,67.5,61,53.6
0,,67.3,61,53.4
0,,66.9,62,53.4
0,,66.6,64,54
0,,66.2,64,53.6
0,,66,64,53.4
0,,65.7,65,53.6
0,,65.1,66,53.4
0,,64.4,68,53.6
0,,63.7,70,53.8
0,,63,72,53.8
0,,62.6,73,53.8
0,,62.4,74,54
0,,62.2,75,54.1
0,,61.9,76,54.3
0,,61.5,76,54
0,,61.3,76,53.8
0,,61.2,77,54
0,,61,77,53.8
0,,60.8,77,53.6
0,,60.6,78,53.8
0,,60.4,79,54
0,,60.3,79,53.8
0,,60.1,79,53.6
0,,60.1,79,53.6
0,,59.9,80,53.8
0,,59.7,80,53.6
0,,59.4,81,53.6
0,,59,81,53.2
0,,59,82,53.6
0,,58.6,82,53.2
0,,58.5,83,53.2
0,,58.5,83,53.2
0,,58.1,83,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.6,84,52.7
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.7,84,52.9
0,,57.6,84,52.7
0,,57.6,84,52.7
0,,57.6,84,52.7
0,,57.6,84,52.7
0,,57.4,84,52.5
0,,57.4,84,52.5
0,,57.4,83,52.3
0,,57.2,83,52.2
0,,57,83,52
0,,57,83,52
0,,57,83,52
0,,56.8,83,51.8
0,,56.8,83,51.8
0,,56.7,83,51.6
0,,56.7,83,51.6
0,,56.5,83,51.4
0,,56.5,83,51.4
0,,56.3,84,51.4
0,,56.1,84,51.4
0,,56.1,84,51.4
0,,55.9,84,51.3
0,,55.9,84,51.3
0,,55.9,84,51.3
0,,55.8,84,51.1
0,,55.8,84,51.1
0,,55.8,84,51.1
0,,55.6,84,50.9
0,,55.6,84,50.9
0,,55.4,84,50.7
0,,55.2,84,50.5
0,,55.2,84,50.5
0,,55.2,84,50.5
0,,55,84,50.4
0,,54.9,85,50.4
0,,54.7,85,50.2
0,,54.7,85,50.2
0,,54.5,85,50
0,,54.5,85,50
0,,54.3,85,49.8
0,,54.3,85,49.8
0,,54.1,85,49.8
0,,54.1,85,49.8
0,,54.1,85,49.8
0,,54.1,85,49.8
0,,54.1,85,49.8
0,,54,85,49.6
0,,54,85,49.6
0,,54,85,49.6
0,,54,86,49.8
0,,53.8,86,49.6
0,,53.8,86,49.6
0,,53.6,86,49.5
0,,53.6,86,49.5
0,,53.4,86,49.3
0,,53.4,86,49.3
0,,53.4,86,49.3
0,,53.4,86,49.3
0,,53.6,86,49.5
0,,54,87,50.2
0,,54.7,88,51.3
0,,54.9,88,51.4
0,,55.2,89,52
0,,55.6,89,52.3
0,,55.9,89,52.7
0,,56.3,89,53.1
0,,56.7,89,53.4
0,,57,90,54.1
0,,57.4,90,54.5
0,,57.7,90,54.9
0,,57.9,90,55
0,,58.5,90,55.6
0,,59,90,56.1
0,,59.4,90,56.5
0,,59.9,90,57
0,,60.4,90,57.6
0,,61,90,58.1
0,,61.5,90,58.6
0,,62.2,90,59.2
0,,63,89,59.7
0,,63.5,89,60.3
0,,64,88,60.4
0,,64.8,86,60.4
0,,65.5,85,60.8
0,,66.2,83,60.8
0,,66.9,81,61
0,,67.6,78,60.6
0.9,,68.4,75,60.1
0,,69.1,72,59.7
0,,69.8,71,59.9
0,,70.3,69,59.7
0,,71.1,68,59.9
2.9,,71.6,66,59.7
0,,72.1,64,59.4
2,,72.7,64,59.7
0,,73,63,59.7
0,,73.6,62,59.7
0,,74.1,61,59.7
2.9,,74.5,60,59.7
0,,74.8,59,59.5
0,,75.6,54,57.7
0,,76.5,56,59.5
0,,76.8,55,59.4
0,,77.5,47,55.8
0,,78.3,53,59.7
0,,78.1,51,58.5
0,,78.3,51,58.6
0,,77.9,51,58.3
0,,79,51,59.4
0,,79.3,49,58.5
0,,79.9,50,59.5
2,,79.7,46,57
0,,78.6,47,56.7
0,,77.7,45,54.7
0,,78.4,46,55.9
0,,79.2,50,59
0,,79.9,47,57.9
0,,80.2,51,60.4
0,,81,48,59.4
0,,81,47,58.8
0,,80.8,49,59.9
0,,80.1,43,55.6
0,,80.2,44,56.3
0,,79.3,46,56.8
0,,78.1,47,56.3
0,,79.2,46,56.7
0,,80.1,48,58.6
0,,81.7,43,57
0,,82.2,42,56.8
0,,81.5,48,59.9
0,,80.2,43,55.8
0,,81,42,55.8
0,,81,43,56.3
0.9,,82,47,59.9
0,,82.8,43,57.9
0.9,,81.3,43,56.7
0,,82.2,47,59.9
4,,82,42,56.7
0,,81.9,40,55.2
0,,82,47,59.9
0,,81,40,54.3
0,,79.5,45,56.3
0,,81.1,44,57.2
0,,80.8,41,54.9
0,,80.8,46,58.1
0,,81,45,57.6
0,,81,42,55.8
0,,80.4,45,57.2
0,,80.2,44,56.3
0,,80.4,44,56.5
0,,80.8,46,58.1
0,,80.4,43,55.9
0,,80.4,42,55.2
0,,80.4,44,56.5
0,,81,44,57
0,,81,45,57.6
0,,80.8,44,56.8
0,,81,44,57
0,,81,43,56.3
0,,81,43,56.3
0,,80.4,40,54
0,,80.2,45,57
0,,80.4,45,57.2
0,,81,43,56.3
0.9,,81.3,44,57.4
2,,81.7,42,56.3
0,,81.9,43,57.2
4,,81.9,41,55.9
0,,81.7,41,55.8
0,,81.9,41,55.9
0,,82,44,57.9
0,,81.9,41,55.9
2,,81.9,41,55.9
0,,81.7,49,60.6
0.9,,81.7,42,56.3
0,,81.7,41,55.8
0,,81,43,56.3
0,,81.1,44,57.2
0,,80.4,43,55.9
2,,80.1,44,56.1
0,,79.3,45,56.1
0,,79,45,55.8
0,,78.8,46,56.3
2,,78.6,46,56.1
0,,78.6,44,54.9
0,,78.4,45,55.4
0,,78.1,46,55.6
0,,77.7,46,55.2
0,,77.5,46,55
0,,77.5,45,54.5
0,,77.2,47,55.4
0,,76.8,46,54.5
0,,76.6,47,54.9
0,,76.6,47,54.9
0,,76.3,48,55.2
0,,76.1,49,55.6
0.9,,75.7,49,55.2
0,,75.6,49,55
0,,75.2,50,55.2
0,,73.9,52,55.2
0,,73.8,53,55.6
0,,73,54,55.4
0,,72.5,57,56.5
0,,72,58,56.3
0,,71.4,58,55.9
0,,71.1,59,55.9
0,,70.5,61,56.5
0,,70,62,56.3
0,,69.4,63,56.3
0,,69.3,63,56.1
0,,69.3,64,56.5
0,,69.1,65,56.8
0,,68.9,65,56.7
0,,69.1,65,56.8
0,,69.6,63,56.5
0,,69.4,64,56.7
0,,69.3,64,56.5
0,,69.4,63,56.3
0,,69.4,63,56.3
0,,69.4,64,56.7
0,,69.3,63,56.1
0,,69.1,64,56.5
0,,68.9,64,56.3
0,,68.7,64,56.1
0,,68.4,66,56.5
0,,67.8,66,56.1
0,,67.5,67,56.1
0,,66.9,68,55.9
0,,66.7,69,56.3
0,,66.4,70,56.3
0,,66,71,56.3
0,,65.7,72,56.3
0,,65.5,73,56.7
0,,64.9,73,56.1
0,,64.6,74,56.1
0,,64.4,75,56.3
0,,64.2,75,56.1
0,,64,76,56.3
0,,63.7,76,55.9
0,,63.3,77,55.9
0,,63.1,77,55.8
0,,63.1,77,55.8
0,,63,78,55.9
0,,63.1,78,56.1
0,,63.1,78,56.1
0,,63.1,77,55.8
0,,63.1,77,55.8
0,,63.1,77,55.8
0,,63.1,77,55.8
0,,63.1,77,55.8
0.9,,63.1,77,55.8
0,,63.1,76,55.4
0,,63.3,76,55.6
0,,63.3,75,55.2
0,,63.5,75,55.4
0,,63.7,75,55.6
0,,63.7,74,55.2
0,,63.9,74,55.4
0,,63.9,73,55
0,,64,73,55.2
0,,64,73,55.2
0,,64,73,55.2
0,,64,73,55.2
0,,64,73,55.2
0,,64,72,54.9
0,,64,73,55.2
0,,63.9,72,54.7
0,,63.9,72,54.7
0,,63.7,72,54.5
0,,63.5,72,54.3
0,,63.3,73,54.5
0,,63.1,73,54.3
0,,63,73,54.1
0,,63,73,54.1
0,,62.8,73,54
0,,62.4,74,54
0,,62.2,74,53.8
0,,62.1,74,53.6
0,,61.9,74,53.4
0,,61.7,74,53.2
0,,61.5,75,53.6
0,,61.3,75,53.4
0,,61.3,75,53.4
0,,61.2,76,53.6
0,,61,75,53.1
0,,60.8,76,53.2
0,,60.6,76,53.1
0,,60.4,76,52.9
0,,60.4,76,52.9
0,,60.3,76,52.7
0,,60.1,76,52.5
0,,59.9,77,52.7
0,,59.7,77,52.5
0,,59.5,77,52.3
0,,59.4,77,52.2
0,,59.2,77,52
0,,59,78,52.2
0,,59,78,52.2
0,,59,78,52.2
0,,58.8,78,52
0,,58.6,78,51.8
0,,58.5,79,52
0,,58.3,79,51.8
0,,58.3,79,51.8
0,,58.1,79,51.6
0,,57.9,79,51.4
0,,57.7,79,51.3
0,,57.7,79,51.3
0,,57.6,79,51.1
0,,57.6,80,51.4
0,,57.4,80,51.3
0,,57.4,80,51.3
0,,57.2,80,51.1
0,,57,80,50.9
0,,56.8,80,50.7
0,,56.8,81,51.1
0,,56.7,81,50.9
0,,56.7,81,50.9
0,,56.5,81,50.7
0,,56.5,81,50.7
0,,56.3,81,50.5
0,,56.1,81,50.4
0,,56.1,82,50.7
0,,56.1,82,50.7
0,,55.9,82,50.5
0,,55.9,82,50.5
0,,56.1,82,50.7
0,,56.1,83,51.1
0,,56.1,83,51.1
0,,56.3,84,51.4
0,,56.5,84,51.6
0,,56.7,84,51.8
0,,56.8,85,52.3
0,,57,85,52.5
0,,57.4,86,53.2
0,,57.6,86,53.4
0,,57.9,87,54.1
0,,58.5,87,54.7
0,,58.8,87,55
0,,59,87,55.2
0,,59.5,88,55.9
0,,60.1,88,56.5
0,,60.4,87,56.5
0.9,,61,87,57
0,,61.3,86,57.2
0.9,,62.1,86,57.7
0,,62.4,85,57.9
0,,63.1,84,58.3
0,,63.7,82,58.1
0,,64.2,79,57.6
0,,64.9,77,57.6
0,,65.7,74,57.2
0,,66.6,73,57.6
2.9,,67.3,72,57.9
0,,67.8,71,58.1
0,,68.5,69,57.9
0,,69.3,67,57.9
0,,70,65,57.7
0,,70.5,65,58.1
0,,71.1,64,58.3
0,,71.8,63,58.5
0,,72.1,62,58.5
0,,72.7,62,58.8
0.9,,73.2,60,58.5
0,,73.8,60,59
2,,74.1,59,58.8
0,,74.5,57,58.3
0,,74.8,57,58.6
0,,75.4,58,59.5
0,,75.7,54,57.9
0,,76.6,55,59.2
0,,77.2,55,59.7
0,,78.1,53,59.5
2.9,,78.1,51,58.5
4.9,,78.4,52,59.4
4,,79,52,59.9
0,,79,48,57.6
0.9,,79.5,49,58.6
0,,79.2,50,59
0,,79.9,46,57.2
2,,80.1,48,58.6
8.9,,80.6,45,57.4
0,,79.9,47,57.9
2.9,,80.2,48,58.8
0,,80.4,47,58.3
0,,81.5,48,59.9
4.9,,81.5,46,58.6
0.9,,81.1,46,58.5
0,,81.3,47,59.2
0,,81.7,45,58.3
0,,82,45,58.6
4,,82,47,59.9
2,,81.9,45,58.5
0,,81.9,44,57.7
0,,82,45,58.6
0,,81.7,47,59.5
0,,82.2,46,59.4
0,,82.4,43,57.7
0.9,,82.6,45,59
0,,81.7,44,57.6
2,,81.1,44,57.2
6,,81.3,46,58.6
0,,82,46,59.2
0,,81.9,47,59.7
0,,81.7,46,58.8
0.9,,80.1,46,57.4
0,,81,46,58.3
0,,81.3,49,60.3
0,,81.9,45,58.5
0,,81.5,45,58.1
0,,82.2,45,58.8
0.9,,80.8,47,58.6
0,,81,47,58.8
0,,80.8,44,56.8
2,,80.2,47,58.1
